Year,Canton,Citizenship,Sex,Age,Count,Naissance vivante,Death,Immigration,Intercantonal arrival,Emmigration,Intercantonal departure,Swiss citizenship acquisition,Sex change,Sex change (removal),Divergence statistique,Starting the 31st of December,Variation
2025,St. Gallen,Suisse,Femme,62 ans,3107,0,13,3,37,12,25,2,0,0,0,3099,-8
2025,St. Gallen,Suisse,Femme,63 ans,3032,0,10,5,34,11,20,7,0,0,0,3037,5
2025,St. Gallen,Suisse,Femme,64 ans,3026,0,16,7,28,9,21,4,0,0,0,3019,-7
2025,St. Gallen,Suisse,Femme,65 ans,2854,0,16,6,31,5,25,2,0,1,2,2848,-6
2025,St. Gallen,Suisse,Femme,66 ans,2687,0,15,3,23,9,23,3,0,0,2,2671,-16
2025,St. Gallen,Suisse,Femme,67 ans,2692,0,8,7,20,4,15,3,0,0,0,2695,3
2025,St. Gallen,Suisse,Femme,68 ans,2625,0,22,2,18,4,8,2,0,0,0,2613,-12
2025,St. Gallen,Suisse,Femme,69 ans,2654,0,26,7,19,5,13,0,0,0,0,2636,-18
2025,St. Gallen,Suisse,Femme,70 ans,2456,0,21,10,20,8,15,2,0,0,-1,2443,-13
2025,St. Gallen,Suisse,Femme,71 ans,2417,0,22,2,17,2,9,0,0,0,0,2403,-14
2025,St. Gallen,Suisse,Femme,72 ans,2315,0,23,2,21,2,9,1,0,0,0,2305,-10
2025,St. Gallen,Suisse,Femme,73 ans,2166,0,30,1,12,2,11,0,0,0,-1,2135,-31
2025,St. Gallen,Suisse,Femme,74 ans,2166,0,20,1,11,2,12,1,0,0,0,2145,-21
2025,St. Gallen,Suisse,Femme,75 ans,2150,0,25,3,13,3,8,0,0,0,1,2131,-19
2025,St. Gallen,Suisse,Femme,76 ans,2143,0,26,3,6,4,3,0,0,0,0,2119,-24
2025,St. Gallen,Suisse,Femme,77 ans,2125,0,37,0,7,1,16,0,0,0,-2,2076,-49
2025,St. Gallen,Suisse,Femme,78 ans,2042,0,41,1,7,2,8,0,0,0,-2,1997,-45
2025,St. Gallen,Suisse,Femme,79 ans,2044,0,44,1,9,2,7,0,0,0,1,2002,-42
2025,St. Gallen,Suisse,Femme,80 ans,1948,0,44,0,10,0,11,0,0,0,0,1903,-45
2025,St. Gallen,Suisse,Femme,81 ans,1895,0,64,1,4,2,8,0,0,0,-1,1825,-70
2025,St. Gallen,Suisse,Femme,82 ans,1765,0,59,3,8,1,6,1,0,0,2,1713,-52
2025,St. Gallen,Suisse,Femme,83 ans,1634,0,70,2,4,0,3,0,0,0,-2,1565,-69
2025,St. Gallen,Suisse,Femme,84 ans,1420,0,77,0,6,1,7,0,0,0,0,1341,-79
2025,St. Gallen,Suisse,Femme,85 ans,1348,0,87,1,6,1,6,0,0,0,0,1261,-87
2025,St. Gallen,Suisse,Femme,86 ans,1240,0,74,0,9,0,6,0,0,0,-1,1168,-72
2025,St. Gallen,Suisse,Femme,87 ans,1168,0,78,0,10,2,7,0,0,0,1,1092,-76
2025,St. Gallen,Suisse,Femme,88 ans,993,0,81,0,6,1,6,0,0,0,1,912,-81
2025,St. Gallen,Suisse,Femme,89 ans,887,0,88,0,4,0,4,0,0,0,0,799,-88
2025,St. Gallen,Suisse,Femme,90 ans,786,0,79,0,3,1,2,0,0,0,0,707,-79
2025,St. Gallen,Suisse,Femme,91 ans,726,0,100,0,2,0,0,0,0,0,-1,627,-99
2025,St. Gallen,Suisse,Femme,92 ans,554,0,76,0,4,0,1,0,0,0,1,482,-72
2025,St. Gallen,Suisse,Femme,93 ans,512,0,99,0,1,0,1,0,0,0,-3,410,-102
2025,St. Gallen,Suisse,Femme,94 ans,412,0,83,1,2,0,3,0,0,0,-1,328,-84
2025,St. Gallen,Suisse,Femme,95 ans,300,0,73,0,4,0,1,0,0,0,1,231,-69
2025,St. Gallen,Suisse,Femme,96 ans,202,0,47,0,2,0,1,0,0,0,0,156,-46
2025,St. Gallen,Suisse,Femme,97 ans,156,0,33,0,0,1,2,0,0,0,1,121,-35
2025,St. Gallen,Suisse,Femme,98 ans,128,0,37,0,0,0,1,0,0,0,0,90,-38
2025,St. Gallen,Suisse,Femme,99 ans,99,0,27,0,0,0,1,0,0,0,0,71,-28
2025,St. Gallen,Suisse,Femme,100 ans ou plus,124,0,47,0,0,0,1,0,0,0,0,76,-48
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,18 ans,1433,0,0,10,14,6,6,12,0,0,-1,1456,23
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,19 ans,1432,0,0,10,31,11,20,16,0,0,-1,1457,25
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,20 ans,1419,0,0,12,45,14,29,8,0,0,-2,1439,20
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,21 ans,1492,0,0,9,47,5,59,10,0,0,6,1500,8
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,22 ans,1560,0,1,11,53,16,51,9,1,1,3,1568,8
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,23 ans,1523,0,0,11,51,6,59,10,1,1,4,1534,11
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,24 ans,1577,0,0,16,51,12,55,9,0,0,-1,1585,8
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,25 ans,1707,0,0,9,69,20,110,8,0,0,8,1671,-36
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,26 ans,1687,0,1,12,89,13,114,10,0,0,-1,1669,-18
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,27 ans,1738,0,1,6,91,12,142,6,0,0,4,1690,-48
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,28 ans,1665,0,1,9,91,13,116,10,1,1,4,1649,-16
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,29 ans,1745,0,0,8,86,9,115,4,0,0,3,1722,-23
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,30 ans,1688,0,0,9,75,6,108,5,0,0,2,1665,-23
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,31 ans,1605,0,0,9,78,16,91,3,0,0,4,1592,-13
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,32 ans,1697,0,0,8,75,8,84,5,0,0,-3,1690,-7
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,33 ans,1891,0,1,11,77,11,74,4,0,0,-3,1894,3
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,34 ans,1799,0,0,9,71,10,57,8,0,0,0,1820,21
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,35 ans,1816,0,3,9,56,8,48,10,0,0,-3,1829,13
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,36 ans,1857,0,0,10,45,12,50,12,0,0,0,1862,5
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,37 ans,1891,0,2,4,54,5,42,13,0,0,-2,1911,20
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,38 ans,1850,0,2,5,38,6,37,14,0,0,-2,1860,10
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,39 ans,1863,0,1,11,52,8,39,9,0,0,-1,1886,23
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,40 ans,1845,0,1,9,45,9,25,16,0,0,1,1881,36
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,41 ans,1798,0,2,13,28,7,21,23,0,0,-2,1830,32
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,42 ans,1899,0,0,3,65,10,36,20,0,0,0,1941,42
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,43 ans,1835,0,0,7,37,2,23,17,0,0,1,1872,37
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,44 ans,1887,0,0,5,34,7,23,19,0,0,-2,1913,26
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,45 ans,1868,0,0,9,33,7,24,20,0,0,1,1900,32
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,46 ans,1796,0,1,5,26,4,11,23,0,0,1,1835,39
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,47 ans,1699,0,4,7,29,5,19,21,0,0,-2,1726,27
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,48 ans,1740,0,1,1,22,4,19,16,0,0,1,1756,16
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,49 ans,1848,0,1,5,32,6,18,16,0,0,3,1879,31
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,50 ans,1815,0,4,4,26,5,16,10,0,0,1,1831,16
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,51 ans,2014,0,5,4,30,6,25,14,0,0,-1,2025,11
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,52 ans,2018,0,4,9,32,9,21,18,0,0,-1,2042,24
2025,Graub�nden / Grigioni / Grischun,Suisse,Sexe - total,53 ans,2043,0,2,10,32,6,19,14,0,0,1,2073,30
